06-21-2011,0.24837822367,650.7417536907349,420.40224630926514,1071.144,0.272797860673,0.567312438542
06-22-2011,0.24719030392,637.2750202399479,418.5629797600521,1055.838,0.27163168852,0.568356767768
06-23-2011,0.255601211145,616.8254917036014,431.09850829639856,1047.924,0.27958816252,0.561139739242
06-24-2011,0.258750098939,606.2502348684905,436.2377651315096,1042.488,0.282856480305,0.558111599486
06-27-2011,0.26309944288,602.9639271181638,442.8850728818361,1045.849,0.287090249108,0.554132284458
06-28-2011,0.267320666775,581.0664225068077,449.3085774931923,1030.375,0.291189134625,0.550217431256
06-29-2011,0.265225685159,569.2679081156713,446.1240918843288,1015.392,0.289156094496,0.552166948027
06-30-2011,0.272434925731,516.5416690625689,457.03933093743115,973.581,0.296133443003,0.545411405151
07-01-2011,0.276355894186,473.4508817225783,462.5341182774217,935.985,0.299656045947,0.541930091046
07-05-2011,0.269096356878,460.61687213829697,451.582127861703,912.199,0.292641875147,0.548814920242
07-06-2011,0.272208722504,463.1170219942724,456.28797800572755,919.405,0.295652323921,0.545883156187
07-07-2011,0.276670974586,442.8123577612282,460.8706422387718,903.683,0.298588845425,0.542989884864
07-08-2011,0.273559800462,445.19514254174237,456.27985745825765,901.475,0.295647124744,0.545888249273
07-11-2011,0.699889064939,-2329.586237010817,3277.153237010817,947.567,0.830256821668,0.760975506243
07-12-2011,0.698648011184,-2317.6347104680995,3273.1677104680994,955.533,0.829816837134,0.762077550707
07-13-2011,0.701118701759,-2318.341061723038,3281.093061723038,962.752,0.830691374217,0.759877557881
07-14-2011,0.700178975023,-2314.916237010822,3277.153237010822,962.237,0.830256821668,0.760975506243
07-15-2011,0.699432315733,-2321.179237010817,3277.153237010817,955.974,0.830256821668,0.760975506243
07-18-2011,0.694401134064,-2294.0772527022896,3260.9292527022894,966.852,0.828463221758,0.765408609888
07-19-2011,0.70780382582,-2343.8647015475963,3303.812701547596,959.948,0.833190205944,0.753373973512
07-20-2011,0.701878731887,-2336.3518855293387,3284.9878855293387,948.636,0.831120593231,0.758783682606
07-21-2011,0.709361192301,-2365.9217015475997,3303.8127015475998,937.891,0.833190205944,0.753373973512
07-22-2011,0.703993511392,-2364.7435231487952,3288.8385231487955,924.095,0.831544588891,0.757693821134
07-25-2011,0.700335852919,-2368.6402370108253,3277.1532370108253,908.513,0.830256821668,0.760975506243
07-26-2011,0.700335852919,-2368.6312370108235,3277.1532370108234,908.522,0.830256821668,0.760975506243
07-27-2011,0.691392974026,-2327.8278650387374,3248.2508650387376,920.423,0.827056716427,0.768777874651
07-28-2011,0.700337167891,-2365.283237010822,3277.153237010822,911.87,0.830256821668,0.760975506243
07-29-2011,0.69879951614,-2366.3758855293377,3284.9878855293377,918.612,0.831120593231,0.758783682606
08-01-2011,0.703101838596,-2382.1474013783672,3298.738401378367,916.591,0.832633109118,0.754852644476
08-02-2011,0.694487420133,-2314.458210259025,3271.0932102590245,956.635,0.829587663084,0.762647776688
08-03-2011,0.697006435666,-2310.3627206304122,3279.223720630412,968.861,0.830485238122,0.760399571405
08-04-2011,0.68952943734,-2222.1940395997162,3253.859039599716,1031.665,0.827679418127,0.76729751523
08-05-2011,0.683296483362,-2185.730039599739,3253.859039599739,1068.129,0.827679418127,0.76729751523
08-08-2011,0.65898232023,-2020.5328939864878,3172.062893986488,1151.53,0.818501599151,0.787460393511
08-09-2011,1.02567119342,-9581.107603625196,10819.082603625196,1237.975,0.995848325205,0.842545262296
08-10-2011,1.0164736599,-9529.105887079706,10774.962887079706,1245.857,0.995741184464,0.85105629719
08-11-2011,1.0251182405,-9519.399895355396,10802.715895355397,1283.316,0.995808748628,0.845799493633
08-12-2011,1.02458012022,-9546.31863598964,10786.31863598964,1240.0,0.995768901219,0.848943384704
08-15-2011,1.02801027637,-9608.135895355155,10802.715895355155,1194.58,0.995808748628,0.845799493633
08-16-2011,1.02573595933,-9612.516521230737,10791.867521230737,1179.351,0.995782408418,0.847892049514
08-17-2011,1.02458012022,-9630.38663598943,10786.31863598943,1155.932,0.995768901219,0.848943384704
08-18-2011,1.0154142923,-9559.843838564262,10744.981838564261,1185.138,0.995667507443,0.856399671971
08-19-2011,0.3863354919,195.50321779222418,1028.0197822077757,1223.523,0.469697939058,0.69724521858
08-22-2011,0.48045268149,-386.71803353867836,1613.1600335386784,1226.442,0.605035874907,0.745348339066
08-23-2011,0.357201410272,401.2382772130338,864.8627227869663,1266.101,0.424757984418,0.670918026758
08-24-2011,0.486957102228,-330.54434999650493,1598.757349996505,1268.213,0.604687525677,0.731645065224
08-25-2011,0.430603471831,-27.21494494549438,1263.2909449454944,1236.076,0.530513014628,0.714877318603
08-26-2011,0.439227932321,-71.46773630948178,1316.0737363094818,1244.606,0.543567581378,0.715871352211
08-29-2011,0.445435234999,-120.8720848597211,1331.520084859721,1210.648,0.548421695495,0.710950921723
08-30-2011,0.445435234999,-145.40008485975704,1331.520084859757,1186.12,0.548421695495,0.710950921723
08-31-2011,0.449933022754,-249.12054698212114,1342.644546982121,1093.524,0.551907614695,0.707319786994
09-01-2011,0.44577447852,-267.2839547288579,1331.9099547288579,1064.626,0.548544001521,0.710824924147
09-02-2011,0.441065474421,-237.14061242495245,1320.1726124249524,1083.032,0.544857316025,0.71457907732
09-06-2011,0.536564149245,-849.3483838718137,1995.5703838718136,1146.222,0.675403919543,0.75295913884
09-07-2011,0.432141421482,-110.82304753061521,1214.8550475306151,1104.032,0.523254416321,0.690944416339
09-08-2011,0.491431192709,-486.8047045139276,1607.5917045139277,1120.787,0.60843411044,0.721844989389
09-09-2011,0.382444794759,148.33870790258186,981.3842920974181,1129.723,0.460748469031,0.675543063811
09-12-2011,0.513038827456,-611.8178482768378,1794.8558482768378,1183.038,0.642626181013,0.736464074322
09-13-2011,0.431697235172,-36.69992281211444,1221.5039228121145,1184.804,0.525138890553,0.690286586904
09-14-2011,0.441326933049,-151.5800355358365,1282.8710355358364,1131.291,0.539409188483,0.696831422416
09-15-2011,0.447609097705,-237.89254665410112,1342.482546654101,1104.59,0.551870889833,0.707307646858
09-16-2011,0.460063591251,-342.71508696233013,1427.67808696233,1084.963,0.57134428101,0.710523066285
09-19-2011,0.500919757426,-611.4561151201294,1695.2781151201293,1083.822,0.625740560849,0.724183171703
09-20-2011,0.562537297563,-1139.4802494622688,2210.5612494622687,1071.081,0.709696818644,0.751753673097
09-21-2011,0.556578932411,-1106.9054741982338,2192.609474198234,1085.704,0.706265573764,0.756583715364
09-22-2011,0.549696613551,-1040.0657555035853,2168.876755503585,1128.811,0.701702901937,0.762742832669
09-23-2011,0.550036182225,-1045.6243286882352,2183.2953286882353,1137.671,0.704478599877,0.759030806061
09-26-2011,0.372394485401,165.7181945209262,975.7788054790739,1141.497,0.457302254665,0.682852608444
09-27-2011,0.376799944498,118.1562745909938,985.6997254090062,1103.856,0.461193117578,0.679229918053
09-28-2011,0.366319249829,158.84986155707998,962.0221384429201,1120.872,0.451896069187,0.687763601425
09-29-2011,0.369409952804,183.13078613599293,968.978213864007,1152.109,0.454631378592,0.685296349426
09-30-2011,0.363405279185,242.43487505925168,954.9051249407482,1197.34,0.449093773997,0.690254870268
10-03-2011,0.274001057223,715.4179848911315,573.0750151088685,1288.493,0.324168161229,0.638583697084
10-04-2011,0.280838348589,797.6278288329823,585.9831711670178,1383.611,0.330910124176,0.632996205758
10-05-2011,0.301728717634,669.132531910956,657.2164680890439,1326.349,0.357710354741,0.640244065467
10-06-2011,0.236881320452,834.4394348604559,414.0855651395442,1248.525,0.267686738451,0.575348955698
10-07-2011,0.224247966877,831.6391128348664,395.1908871651336,1226.83,0.255808639406,0.585499593579
10-10-2011,0.226337679762,824.3410519961801,398.5889480038199,1222.93,0.257943211213,0.583707888773
10-11-2011,0.229243370456,810.7666356424558,403.3033643575442,1214.07,0.26090571352,0.581197984337
10-12-2011,0.234730292415,757.6919790826365,412.1720209173635,1169.864,0.266482645589,0.576398289321
10-13-2011,0.23478103189,749.546979082635,412.1720209173651,1161.719,0.266482645589,0.576398289321
10-14-2011,0.239238591489,731.0302576048928,418.05374239510724,1149.084,0.270184720935,0.57315699785
10-17-2011,0.23557117077,744.1289790826348,412.1720209173651,1156.301,0.266482645589,0.576398289321
10-18-2011,0.240441193564,726.7679422386375,419.97805776136266,1146.746,0.271396612594,0.57208619716
10-19-2011,0.23557117077,707.1249790826349,412.1720209173651,1119.297,0.266482645589,0.576398289321
10-20-2011,0.239215582637,705.2512576048904,418.0537423951097,1123.305,0.270184720935,0.57315699785
10-21-2011,0.242828194607,666.7761916404502,423.7738083595497,1090.55,0.273788186624,0.569958755184
10-24-2011,0.241644844173,632.5793405181447,421.88465948185524,1054.464,0.272597710915,0.57102013476
10-25-2011,0.236814257415,628.2560347747024,414.15096522529757,1042.407,0.267727896738,0.575313004438
10-26-2011,0.240451909683,623.8279422386365,419.9780577613635,1043.806,0.271396612594,0.57208619716
10-27-2011,0.254408951945,558.270327257278,441.7536727427219,1000.024,0.285140306479,0.559594113035
10-28-2011,0.254798137406,539.6413272659188,441.75367273408125,981.395,0.285140306476,0.559594113031
10-31-2011,0.251483178984,526.3023234853638,436.5276765146362,962.83,0.281836213945,0.562657079533
11-01-2011,0.249506248362,587.2061770573141,433.402822942686,1020.609,0.279862429287,0.56446848028
11-02-2011,0.251799977892,593.6791423768047,437.0278576231954,1030.707,0.282152275143,0.562365753845
11-03-2011,0.250644425844,569.5654066709949,435.22359332900515,1004.789,0.28101233832,0.563414829514
11-04-2011,0.247446769198,588.2109283743152,429.56007162568477,1017.771,0.277436967586,0.566675885568
11-07-2011,0.248613251827,595.272713489288,431.40628651071205,1026.679,0.278602022498,0.56561810484
11-08-2011,0.250928632328,585.6343564758029,435.06464352419715,1020.699,0.280911935415,0.563507011488
11-09-2011,0.25320741222,594.576003196608,438.65699680339196,1033.233,0.28318196805,0.561414205367
11-10-2011,0.256609755183,630.1658321181749,443.4651678818252,1073.631,0.286223296429,0.55858169056
11-11-2011,0.27094544818,607.0156213448889,464.42137865511097,1071.437,0.299527181167,0.545791659128
11-14-2011,0.265904936375,613.0558548102676,456.6351451897323,1069.691,0.294573962634,0.550631264971
11-15-2011,0.265904936375,620.9988548099832,456.6351451900169,1077.634,0.294573962635,0.550631264971
11-16-2011,0.256345322478,640.7463267541898,441.7536732458102,1082.5,0.285140306673,0.559594113222
11-17-2011,0.253005316229,667.763323485361,436.527676514639,1104.291,0.281836213945,0.562657079533
11-18-2011,0.328075041617,395.40040241062525,701.3345975893747,1096.735,0.379074159893,0.62230576684
11-21-2011,0.32425063461,428.1483749654319,694.124625034568,1122.273,0.375515254575,0.625649198575
11-22-2011,0.32681104178,434.769181791547,698.9548182084529,1133.724,0.377899472916,0.623415340142
11-23-2011,0.321646050832,471.6120141722238,689.1979858277762,1160.81,0.373083341964,0.62790295983
11-25-2011,0.31828826457,497.129056221519,684.1719437784809,1181.301,0.370602125953,0.630177039766
11-28-2011,0.328597773958,445.19468130126813,703.6913186987318,1148.886,0.380237494091,0.62120101942
11-29-2011,0.327347144883,427.3064024106259,701.3345975893742,1128.641,0.379074159893,0.62230576684
11-30-2011,0.333497235937,371.0722248250429,712.893775174957,1083.966,0.384780643668,0.616829554018
12-01-2011,0.333522162222,321.62245791416296,713.803542085837,1035.426,0.385229862339,0.616392299727
12-02-2011,0.33115314175,286.74945791428934,713.8035420857107,1000.553,0.385229862339,0.616392299727
12-05-2011,0.331045920031,269.1639378433372,713.6010621566628,982.765,0.385129881623,0.616489696495
12-06-2011,0.329826416984,250.67355122833635,711.2964487716637,961.97,0.38399196681,0.617595024778
12-07-2011,0.33224940662,249.45661792132069,715.8723820786793,965.329,0.386251469102,0.615394497273
12-08-2011,0.329686984079,261.40165973304795,711.2853402669521,972.687,0.383986482177,0.617600338239
12-09-2011,0.336989749576,270.7052719942184,724.7857280057816,995.491,0.390654306125,0.6110393793
12-12-2011,0.331862928809,296.4401373948907,715.1398626051093,1011.58,0.385889734758,0.615748345193
12-13-2011,0.328264467618,318.7602323738894,708.3367676261106,1027.097,0.382530749078,0.619005883318
12-14-2011,0.320791680747,353.24437496544545,694.1246250345545,1047.369,0.375515254575,0.625649198575
12-15-2011,0.326335150437,332.1056813012726,703.6913186987274,1035.797,0.380237494091,0.62120101942
12-16-2011,0.330692808068,323.97122482362784,712.8937751763722,1036.865,0.384780643668,0.616829554018
