09-11-2007,0.00679397006289,196.935373155666,6.389626844333983,203.325,0.164343124009,0.00471924418844
09-12-2007,0.0070600914126,196.60879724257236,6.716202757427616,203.325,0.16506825066,0.00498710120014
09-13-2007,0.00517300499519,196.2833005440062,4.30269945599379,200.586,0.152558049295,0.0034713556779
09-14-2007,0.00602699823629,193.88035211314693,5.294647886853077,199.175,0.158520544827,0.0040838197442
09-17-2007,0.00676310539174,193.0334243321825,6.141575667817515,199.175,0.162791536031,0.00460480031766
09-18-2007,0.00413680563126,181.7233696485781,3.301630351421896,185.025,0.146605747531,0.00274938636705
09-19-2007,0.00392803334472,166.41359508693677,3.1004049130632514,169.514,0.145075122694,0.00261099529204
09-20-2007,0.00399149876163,156.84966738267116,3.1503326173288477,160.0,0.145280943847,0.00265568345107
09-21-2007,0.00287811710806,149.57281296360273,2.1021870363972814,151.675,0.135670982258,0.00191669154067
09-24-2007,0.00502630572187,147.4584818755171,4.2165181244829215,151.675,0.152583777465,0.00337555727106
09-25-2007,0.00704896234803,143.97288676346466,6.588113236535347,150.561,0.169798291055,0.00442681537951
09-26-2007,0.00827945184263,142.6557766754586,8.103223324541377,150.759,0.175882745055,0.00527521591735
09-27-2007,0.0252807037817,101.20530734933422,38.8446926506658,140.05,0.252971900199,0.015271928032
09-28-2007,0.0119034317683,119.74584524171128,13.579154758288706,133.325,0.200073130458,0.00715220751875
10-01-2007,0.00895536416817,123.98870564538382,9.336294354616179,133.325,0.187556022422,0.00518177983423
10-02-2007,0.0111156531931,116.67158378402044,12.41941621597956,129.091,0.19848438821,0.0064414833351
10-03-2007,0.0245439845986,91.11890793755516,37.972092062444844,129.091,0.258194177058,0.0134959909063
10-04-2007,0.0245060737795,92.08174869757788,37.00925130242213,129.091,0.254578236735,0.0137155153389
10-05-2007,0.0137310328621,101.96001352634475,16.36498647365525,118.325,0.212495041595,0.00759292954684
10-09-2007,0.0256716387923,78.64733450717983,39.67766549282017,118.325,0.258920481465,0.0143695017397
10-10-2007,0.0297519727783,68.8234353241779,49.4025646758221,118.226,0.273142949204,0.0166630333339
10-11-2007,0.033335870752,65.4631640754928,52.7628359245072,118.226,0.277044696087,0.0175780863744
10-12-2007,0.0290831029051,75.1516261500401,43.07437384995989,118.226,0.263565500378,0.0153299933791
10-15-2007,0.0177243952884,97.09831610744916,21.127683892550834,118.226,0.223604234287,0.00929264786616
10-16-2007,0.0279521080205,66.73931545233552,40.835684547664485,107.575,0.263499001873,0.014002723774
10-17-2007,0.0313712472083,54.02393672104166,47.915063278958336,101.939,0.27157739763,0.0161974468652
10-18-2007,0.0270183794712,58.754471012805766,40.659528987194236,99.414,0.260949289565,0.0144921062677
10-19-2007,0.0296241144094,51.52884383350737,47.88515616649263,99.414,0.269976387464,0.0166010814019
10-22-2007,0.0219529390265,68.64185242826109,30.77214757173891,99.414,0.242285394873,0.0123728965668
10-23-2007,0.020253687229,83.39294743050436,27.361052569495644,110.754,0.235268010064,0.0114962055225
10-24-2007,0.0225407062227,74.70915890908348,31.96584109091651,106.675,0.246085590868,0.0123637428479
10-25-2007,0.0243826534933,70.90485071891433,35.77014928108566,106.675,0.252257888825,0.0134575942177
10-26-2007,0.0224083699808,77.22636877779927,31.743631222200737,108.97,0.245486703671,0.0123448038989
10-29-2007,0.0212724188275,79.56073813675751,29.409261863242488,108.97,0.24113100624,0.0117123767625
10-30-2007,0.0229490374454,77.44118486897702,32.749815131022984,110.191,0.246305383063,0.0128222269349
10-31-2007,0.0204168742031,90.47500211423349,27.849997885766516,118.325,0.237295628269,0.0114328294031
11-01-2007,0.0218698638468,88.10216472468785,30.486835275312146,118.589,0.243998220655,0.0118406015222
11-02-2007,0.0321138043262,66.04815871651121,52.54084128348878,118.589,0.276919364072,0.0174825199683
11-05-2007,0.0300843978569,70.86203890053656,47.72696109946344,118.589,0.270401628173,0.0163935821565
11-06-2007,0.016964179049,105.39526347763703,20.965736522362974,126.361,0.224227014809,0.00908143849332
11-07-2007,0.0193545337655,105.8260401098411,25.105959890158886,130.932,0.232770001338,0.0104419229312
11-08-2007,0.0189435878765,109.17093142787715,23.840068572122842,133.011,0.23140079721,0.00983810825681
11-09-2007,0.0284396165747,95.06292639970681,44.648073600293195,139.711,0.26553522568,0.0157947824666
11-13-2007,0.0491590510636,54.1413047747848,104.5796952252152,158.721,0.320243066971,0.0321153720357
11-14-2007,0.055344795494,29.14653768694015,128.48546231305986,157.632,0.337262612632,0.0375831146295
11-15-2007,0.0557610317491,25.58662891876486,129.94937108123514,155.536,0.338117961502,0.0379747187445
11-16-2007,0.0538066573327,34.28615071959233,122.92484928040768,157.211,0.33298679547,0.0366004389201
11-19-2007,0.103216023923,-881.7438846787306,1038.9548846787307,157.211,0.677225626386,0.0576014863014
11-20-2007,0.101163604772,-430.64092316298616,587.8519231629862,157.211,0.558965135,0.0617332416192
11-21-2007,0.104265624823,-540.7259845273596,697.9369845273596,157.211,0.590318695032,0.0648974761551
11-23-2007,0.103598736364,-648.0124544305407,805.2234544305408,157.211,0.618435018547,0.0661457685915
11-26-2007,0.104545304498,-648.3350292699395,805.5460292699395,157.211,0.618458396385,0.0662224674557
11-27-2007,0.103816099502,-644.9797078659026,802.1907078659026,157.211,0.61821394406,0.065428672769
11-28-2007,0.10328135063,-641.1382705630507,798.3492705630507,157.211,0.617930605079,0.0645306430204
11-29-2007,0.102596918297,-649.1319010253346,800.5429010253346,151.411,0.618092856413,0.0650420595644
11-30-2007,0.102713427703,-656.4578780553236,797.4878780553236,141.03,0.617866564163,0.0643308316732
