29-01-2004: spread difference: 49.51486851296481, phi(-d2): 0.24119562067, A/N: 1.2252567935626375,2.35398007319e-08, E: 1394555753.6231883,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214970752696, phi ratio: 0.518827016141, exp: 1.2349123550613943

30-01-2004: spread difference: 47.55888377423089, phi(-d2): 0.243947564806, A/N: 1.2241104485572298,2.38561598432e-08, E: 1387458777.777778,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.215616882013, phi ratio: 0.520444448994, exp: 1.2312131695488677

02-02-2004: spread difference: 45.8183844778565, phi(-d2): 0.242482834715, A/N: 1.2254478510635392,2.37885588136e-08, E: 1395738582.930757,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21527311974, phi ratio: 0.519584453448, exp: 1.2324449985302548

03-02-2004: spread difference: 48.39553342493781, phi(-d2): 0.241403838628, A/N: 1.230415346086973,2.41552254729e-08, E: 1426492144.9275365,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.215019680346, phi ratio: 0.518949644739, exp: 1.2293677342170624

04-02-2004: spread difference: 49.041976338207334, phi(-d2): 0.240274937349, A/N: 1.2311795760905782,2.40705604123e-08, E: 1431223462.15781,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214754327347, phi ratio: 0.518284289339, exp: 1.2305977168400923

05-02-2004: spread difference: 56.13766860109867, phi(-d2): 0.237038493474, A/N: 1.2338543811031963,2.38369601422e-08, E: 1447783072.4637682,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.213992464415, phi ratio: 0.51636995039, exp: 1.2336780599567432

06-02-2004: spread difference: 63.49268418726636, phi(-d2): 0.23948643326, A/N: 1.2344275536059002,2.43153016704e-08, E: 1451331560.3864734,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214568867731, phi ratio: 0.517818832474, exp: 1.228753203995312

09-02-2004: spread difference: 45.606158287744265, phi(-d2): 0.240744672856, A/N: 1.2340454386040975,2.44613849336e-08, E: 1448965901.7713366,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21486476472, phi ratio: 0.518561291621, exp: 1.226911455845759

10-02-2004: spread difference: 49.12952046130958, phi(-d2): 0.23924680935, A/N: 1.234236496104999,2.42601652961e-08, E: 1450148731.078905,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214512487589, phi ratio: 0.517677262549, exp: 1.2293677342170624

11-02-2004: spread difference: 49.54715196421655, phi(-d2): 0.238807629938, A/N: 1.2399682211320382,2.47875563414e-08, E: 1485633610.3059585,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21440913097, phi ratio: 0.517417650433, exp: 1.2244600851219147

12-02-2004: spread difference: 49.742731364428124, phi(-d2): 0.238464665454, A/N: 1.2374844736203212,2.45322531137e-08, E: 1470256829.3075686,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214328395993, phi ratio: 0.517214783239, exp: 1.2275250649631777

13-02-2004: spread difference: 54.96897301770073, phi(-d2): 0.24127570958, A/N: 1.235573898611308,2.47527557504e-08, E: 1458428536.2318842,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214989573007, phi ratio: 0.518874188864, exp: 1.2244600851219147

16-02-2004: spread difference: -87.29237287264709, phi(-d2): 0.445279190906, A/N: 1.235573898611308,6.70436525656e-08, E: 1458428536.2318842,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.262689286401, phi ratio: 0.627330702863, exp: 0.951229424500714

17-02-2004: spread difference: 54.330269320679264, phi(-d2): 0.239770709539, A/N: 1.2382487036239263,2.48069273368e-08, E: 1474988146.5378423,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214635742096, phi ratio: 0.517986710964, exp: 1.2244600851219147

18-02-2004: spread difference: 55.02740968717771, phi(-d2): 0.240737247144, A/N: 1.2365291861158147,2.47724287794e-08, E: 1464342682.7697265,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214863019162, phi ratio: 0.518556914336, exp: 1.2244600851219147

19-02-2004: spread difference: 74.12902802585394, phi(-d2): 0.240414683233, A/N: 1.2371023586185186,2.47883035486e-08, E: 1467891170.6924317,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21478718597, phi ratio: 0.518366719386, exp: 1.2244600851219147

20-02-2004: spread difference: 98.94759449115473, phi(-d2): 0.238250856444, A/N: 1.2378665886221238,2.45416726624e-08, E: 1472622487.9227054,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214278054996, phi ratio: 0.517088254766, exp: 1.2275250649631777

23-02-2004: spread difference: 104.68436201659765, phi(-d2): 0.238274077004, A/N: 1.2409235086365447,2.48605843249e-08, E: 1491547756.8438005,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.2142835226, phi ratio: 0.517101998456, exp: 1.2244600851219147

24-02-2004: spread difference: 115.89542152518702, phi(-d2): 0.237024856934, A/N: 1.243789371150064,2.49652137264e-08, E: 1509290196.4573271,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.213989250739, phi ratio: 0.516361862729, exp: 1.223848008111358

25-02-2004: spread difference: 90.6232010062264, phi(-d2): 0.237503453101, A/N: 1.2441714861518667,2.50775873351e-08, E: 1511655855.0724638,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21410202137, phi ratio: 0.516645602161, exp: 1.222624771823327

26-02-2004: spread difference: 153.59153764379343, phi(-d2): 0.236679793658, A/N: 1.243789371150064,2.4961071777e-08, E: 1509290196.4573271,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.213907920555, phi ratio: 0.516157148671, exp: 1.2244600851219147

27-02-2004: spread difference: 154.9295712931773, phi(-d2): 0.234319532248, A/N: 1.2518137861879188,2.54188102195e-08, E: 1558969027.3752015,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.213351074309, phi ratio: 0.514753697238, exp: 1.2207922094309918

01-03-2004: spread difference: 116.97076975900087, phi(-d2): 0.235130032648, A/N: 1.2497121536780047,2.53328538186e-08, E: 1545957904.9919486,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.213542399776, phi ratio: 0.515236265727, exp: 1.2214027581601699

02-03-2004: spread difference: 156.91236265222406, phi(-d2): 0.232579185762, A/N: 1.251240613685215,2.50893581052e-08, E: 1555420539.452496,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.212939861273, phi ratio: 0.513715243303, exp: 1.2244600851219147

03-03-2004: spread difference: 157.70662808528613, phi(-d2): 0.23116848894, A/N: 1.252578016191524,2.50026166848e-08, E: 1563700344.6054752,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.212606139561, phi ratio: 0.512871199634, exp: 1.2256851576412071

04-03-2004: spread difference: 156.8961756368152, phi(-d2): 0.232607896462, A/N: 1.2518137861879188,2.50619442336e-08, E: 1558969027.3752015,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.212946649478, phi ratio: 0.5137324, exp: 1.223848008111358

05-03-2004: spread difference: 151.29427917109507, phi(-d2): 0.242451680155, A/N: 1.2458910036599786,2.59219994635e-08, E: 1522301318.8405797,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.215265804495, phi ratio: 0.51956613963, exp: 1.2122765037074439

08-03-2004: spread difference: 227.32064150855476, phi(-d2): 0.245444191018, A/N: 1.2449357161554722,2.62880109705e-08, E: 1516387172.3027377,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21596780532, phi ratio: 0.521321111724, exp: 1.2080409524829019

09-03-2004: spread difference: 226.36376567095954, phi(-d2): 0.24709825967, A/N: 1.2451267736563731,2.65684624359e-08, E: 1517570001.610306,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216355274326, phi ratio: 0.52228760869, exp: 1.2050246220856964

10-03-2004: spread difference: 225.1164300787766, phi(-d2): 0.249246755976, A/N: 1.2407324511356432,2.64256349417e-08, E: 1490364927.536232,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21685800236, phi ratio: 0.523539320704, exp: 1.2056272850499248

11-03-2004: spread difference: 224.7982077511755, phi(-d2): 0.249793503605, A/N: 1.2397771636311368,2.64470397229e-08, E: 1484450780.99839,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216985837749, phi ratio: 0.523857199045, exp: 1.2056272850499248

12-03-2004: spread difference: 226.63231277721195, phi(-d2): 0.246634562746, A/N: 1.2428340836455576,2.6250144252e-08, E: 1503376049.919485,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21624669096, phi ratio: 0.522016914678, exp: 1.2080409524829019

15-03-2004: spread difference: 226.38089724227726, phi(-d2): 0.247068690825, A/N: 1.2420698536419523,2.62350281463e-08, E: 1498644732.689211,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216348351112, phi ratio: 0.522270352989, exp: 1.2080409524829019

16-03-2004: spread difference: 224.92592454063754, phi(-d2): 0.249574136611, A/N: 1.2426430261446564,2.66893019033e-08, E: 1502193220.6119163,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.21693455214, phi ratio: 0.523729691118, exp: 1.2032184401276953

17-03-2004: spread difference: 226.39384842056717, phi(-d2): 0.247046336191, A/N: 1.2464641761626825,2.67077348498e-08, E: 1525849806.7632852,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216343116945, phi ratio: 0.522257306811, exp: 1.2038201997751343

18-03-2004: spread difference: 227.2259332495202, phi(-d2): 0.245608133846, A/N: 1.2458910036599786,2.63936459005e-08, E: 1522301318.8405797,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216006226463, phi ratio: 0.521417017398, exp: 1.2068335153496053

19-03-2004: spread difference: 212.0846941803446, phi(-d2): 0.245821388946, A/N: 1.2430251411464588,2.61123388408e-08, E: 1504558879.2270532,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216056198573, phi ratio: 0.521541733654, exp: 1.2092495976572515

22-03-2004: spread difference: 201.46363250408152, phi(-d2): 0.248374157954, A/N: 1.2422609111428538,2.64272381406e-08, E: 1499827561.9967794,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216653897664, phi ratio: 0.523031443859, exp: 1.2056272850499248

23-03-2004: spread difference: 193.57868741417107, phi(-d2): 0.249273817088, A/N: 1.2413056236383473,2.64631059417e-08, E: 1493913415.4589374,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216864330461, phi ratio: 0.523555060221, exp: 1.2050246220856964

24-03-2004: spread difference: 206.40446424323636, phi(-d2): 0.248510454006, A/N: 1.2426430261446564,2.64902362796e-08, E: 1502193220.6119163,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216685784643, phi ratio: 0.523110816732, exp: 1.2050246220856964

25-03-2004: spread difference: 208.27335633218752, phi(-d2): 0.246717398088, A/N: 1.2445536011536695,2.63797382099e-08, E: 1514021513.6876009,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.216266090603, phi ratio: 0.522065286054, exp: 1.2062302494209807

26-03-2004: spread difference: 218.33213238504587, phi(-d2): 0.2452528643, A/N: 1.2409235086365447,2.57654382503e-08, E: 1491547756.8438005,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.215922961728, phi ratio: 0.521209155442, exp: 1.2122765037074439

29-03-2004: spread difference: 217.01737022035843, phi(-d2): 0.240573104385, A/N: 1.245508888658176,2.55282337794e-08, E: 1519935660.225443,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214824432035, phi ratio: 0.518460142494, exp: 1.2159187939221712

30-03-2004: spread difference: 208.74646122638995, phi(-d2): 0.240466355304, A/N: 1.2456999461590772,2.55316071959e-08, E: 1521118489.5330114,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.214799334913, phi ratio: 0.518397193755, exp: 1.2159187939221712

31-03-2004: spread difference: 200.66332092124534, phi(-d2): 0.241353617156, A/N: 1.2472284061662877,2.58285301529e-08, E: 1530581123.993559,B: 6190959800.0, noShares: 118.28293075684381, LGD: 0.215007879772, phi ratio: 0.51892007091, exp: 1.2128827935191195

01-04-2004: spread difference: 198.39102950534004, phi(-d2): 0.241108074558, A/N: 1.244552544089874,2.46044876529e-08, E: 1501365000.0,B: 6139232800.0, noShares: 117.294140625, LGD: 0.214950178864, phi ratio: 0.518775444098, exp: 1.2159187939221712

02-04-2004: spread difference: 194.71104559844494, phi(-d2): 0.231359787052, A/N: 1.247227337540857,2.34377827782e-08, E: 1517786179.6875,B: 6139232800.0, noShares: 117.294140625, LGD: 0.212651415325, phi ratio: 0.512985777765, exp: 1.2305977168400923

05-04-2004: spread difference: 195.47406241445037, phi(-d2): 0.228512900516, A/N: 1.2468452241907164,2.29883120278e-08, E: 1515440296.875,B: 6139232800.0, noShares: 117.294140625, LGD: 0.211976917929, phi ratio: 0.511276653986, exp: 1.2361478850785035

06-04-2004: spread difference: 219.68904902853262, phi(-d2): 0.229687753986, A/N: 1.2478005075660676,2.32480525527e-08, E: 1521305003.90625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.212255454648, phi ratio: 0.511983014053, exp: 1.233061375110824

07-04-2004: spread difference: 224.9961965913469, phi(-d2): 0.23083301811, A/N: 1.2456988841402952,2.32165119965e-08, E: 1508402648.4375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.21252672521, phi ratio: 0.512670176811, exp: 1.233061375110824

08-04-2004: spread difference: 226.14151224865182, phi(-d2): 0.22973686269, A/N: 1.2464631108405761,2.33774672276e-08, E: 1513094414.0625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.212267091728, phi ratio: 0.51201250786, exp: 1.234295053222184

09-04-2004: spread difference: 83.80434304479871, phi(-d2): 0.437536519359, A/N: 1.2464631108405761,6.57824295119e-08, E: 1513094414.0625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.260802785867, phi ratio: 0.623441367002, exp: 0.951229424500714

12-04-2004: spread difference: 224.74627569952943, phi(-d2): 0.2284857069, A/N: 1.246272054165506,2.31782009823e-08, E: 1511921472.65625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.211970467681, phi ratio: 0.511260286863, exp: 1.2367661135652848

13-04-2004: spread difference: 231.86726561440753, phi(-d2): 0.223988798533, A/N: 1.2483736775912782,2.27193149999e-08, E: 1524823828.1249998,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210901803668, phi ratio: 0.508542669024, exp: 1.242965429507731

14-04-2004: spread difference: 255.79139061689318, phi(-d2): 0.222320066737, A/N: 1.2483736775912782,2.2477837288e-08, E: 1524823828.1249998,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210504187682, phi ratio: 0.507528508227, exp: 1.2460767305873808

15-04-2004: spread difference: 244.0476605983876, phi(-d2): 0.221858177958, A/N: 1.2479915642411377,2.24877977123e-08, E: 1522477945.3125,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210394027199, phi ratio: 0.507247242201, exp: 1.2473234305640648

16-04-2004: spread difference: 240.30780939536518, phi(-d2): 0.224241962689, A/N: 1.2466541675156462,2.27103046538e-08, E: 1514267355.46875,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210962075314, phi ratio: 0.508696254958, exp: 1.2442090166271662

19-04-2004: spread difference: 246.33039709787062, phi(-d2): 0.223983152826, A/N: 1.2458899408153654,2.2602573645e-08, E: 1509575589.8437498,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210900459424, phi ratio: 0.508539243154, exp: 1.2454538479557218

20-04-2004: spread difference: 242.98000061008486, phi(-d2): 0.223774690415, A/N: 1.243788317389593,2.2379570023e-08, E: 1496673234.375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210850819844, phi ratio: 0.508412721174, exp: 1.247947248220765

21-04-2004: spread difference: 259.14450934793615, phi(-d2): 0.221675588766, A/N: 1.2464631108405761,2.23225872259e-08, E: 1513094414.0625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210350467054, phi ratio: 0.50713598798, exp: 1.249195819650653

22-04-2004: spread difference: 260.5850473908929, phi(-d2): 0.222116274271, A/N: 1.2487557909414186,2.27684615103e-08, E: 1527169710.9375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.210455588802, phi ratio: 0.50740443921, exp: 1.2460767305873808

23-04-2004: spread difference: 251.51949701242006, phi(-d2): 0.217147090154, A/N: 1.2531500944680336,2.24536606067e-08, E: 1554147363.28125,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209267755385, phi ratio: 0.504364363969, exp: 1.2510710194283623

26-04-2004: spread difference: 241.48843142633848, phi(-d2): 0.215905484835, A/N: 1.2567801712943676,2.2591029546e-08, E: 1576433249.9999998,B: 6139232800.0, noShares: 117.294140625, LGD: 0.20897008705, phi ratio: 0.503600227027, exp: 1.249820573735984

27-04-2004: spread difference: 225.5789606658242, phi(-d2): 0.218692895441, A/N: 1.2533411511431038,2.26983022845e-08, E: 1555320304.6874998,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209637856338, phi ratio: 0.505313153886, exp: 1.247947248220765

28-04-2004: spread difference: 242.33112979357549, phi(-d2): 0.220016734166, A/N: 1.2464631108405761,2.22725702364e-08, E: 1513094414.0625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209954383944, phi ratio: 0.506123472483, exp: 1.2523227161918644

29-04-2004: spread difference: 234.26638802001133, phi(-d2): 0.216452726346, A/N: 1.2500931876669101,2.20692983026e-08, E: 1535380300.7812498,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209101329726, phi ratio: 0.503937250615, exp: 1.2554574397541285

30-04-2004: spread difference: 238.60694215288652, phi(-d2): 0.217611848648, A/N: 1.2491379042915591,2.21419022323e-08, E: 1529515593.7499998,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209379086663, phi ratio: 0.504649922538, exp: 1.2542026098339036

03-05-2004: spread difference: 240.3637828755484, phi(-d2): 0.217712502277, A/N: 1.2489468476164889,2.21394649783e-08, E: 1528342652.34375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209403191341, phi ratio: 0.504711732703, exp: 1.2542026098339036

04-05-2004: spread difference: 243.0008179059014, phi(-d2): 0.216225092692, A/N: 1.2499021309918399,2.20091320375e-08, E: 1534207359.375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209046745828, phi ratio: 0.503797104132, exp: 1.256085325432344

05-05-2004: spread difference: 240.24137678049112, phi(-d2): 0.212109072336, A/N: 1.2546785478685953,2.18276577537e-08, E: 1563530894.53125,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208057631006, phi ratio: 0.50125212606, exp: 1.2592294672856679

06-05-2004: spread difference: 247.66439901734338, phi(-d2): 0.212251025916, A/N: 1.2531500944680336,2.16846051688e-08, E: 1554147363.28125,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208091812695, phi ratio: 0.501340245419, exp: 1.2604893265776114

07-05-2004: spread difference: 247.66197618011785, phi(-d2): 0.207588137251, A/N: 1.2521948110926824,2.09202687639e-08, E: 1548282656.25,B: 6139232800.0, noShares: 117.294140625, LGD: 0.206966317608, phi ratio: 0.498432330968, exp: 1.2706136846259066

10-05-2004: spread difference: 249.80516950643377, phi(-d2): 0.208121465036, A/N: 1.2499021309918399,2.08050530271e-08, E: 1534207359.375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.20709533584, phi ratio: 0.498766345014, exp: 1.2718849338291969

11-05-2004: spread difference: 245.44402590163867, phi(-d2): 0.207100364493, A/N: 1.2531500944680336,2.0930161143e-08, E: 1554147363.28125,B: 6139232800.0, noShares: 117.294140625, LGD: 0.206848252993, phi ratio: 0.498126521826, exp: 1.2706136846259066

12-05-2004: spread difference: 243.55635568272533, phi(-d2): 0.205921461698, A/N: 1.2529590377929634,2.07472893367e-08, E: 1552974421.875,B: 6139232800.0, noShares: 117.294140625, LGD: 0.206562635511, phi ratio: 0.497386115605, exp: 1.2731574549175269

13-05-2004: spread difference: 251.2093364213963, phi(-d2): 0.205673192099, A/N: 1.2521948110926824,2.0630406808e-08, E: 1548282656.25,B: 6139232800.0, noShares: 117.294140625, LGD: 0.206502437826, phi ratio: 0.497229956005, exp: 1.2744312491634178

14-05-2004: spread difference: 256.60562214348386, phi(-d2): 0.209549757084, A/N: 1.2483736775912782,2.08643528594e-08, E: 1524823828.1249998,B: 6139232800.0, noShares: 117.294140625, LGD: 0.207440485894, phi ratio: 0.499659043753, exp: 1.2706136846259066

17-05-2004: spread difference: 252.68652415448463, phi(-d2): 0.214853297832, A/N: 1.243788317389593,2.12153813667e-08, E: 1496673234.375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.20871754636, phi ratio: 0.502951211975, exp: 1.2649087687328917

18-05-2004: spread difference: 245.24691243858177, phi(-d2): 0.214852585472, A/N: 1.2413045806136802,2.099913855e-08, E: 1481424996.09375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208717375293, phi ratio: 0.502950772118, exp: 1.2674411177752836

19-05-2004: spread difference: 245.9496347158688, phi(-d2): 0.212025594722, A/N: 1.243597260714523,2.0805095423e-08, E: 1495500292.96875,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208037527674, phi ratio: 0.50120029458, exp: 1.2706136846259066

20-05-2004: spread difference: 256.4933696585525, phi(-d2): 0.213900535261, A/N: 1.2443614874148037,2.11711147616e-08, E: 1500192058.5937498,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208488640126, phi ratio: 0.502362361379, exp: 1.2661743101668799

21-05-2004: spread difference: 263.6750578903442, phi(-d2): 0.212600022231, A/N: 1.2443614874148037,2.09937400932e-08, E: 1500192058.5937498,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208175827848, phi ratio: 0.501556782073, exp: 1.2687091928249108

24-05-2004: spread difference: 288.85674249477677, phi(-d2): 0.214225073734, A/N: 1.241877750638891,2.10054380499e-08, E: 1484943820.3125,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208566636849, phi ratio: 0.502563065711, exp: 1.2680749967907192

25-05-2004: spread difference: 301.11795833862493, phi(-d2): 0.212876521474, A/N: 1.2456988841402952,2.11474641439e-08, E: 1508402648.4375,B: 6139232800.0, noShares: 117.294140625, LGD: 0.208242369045, phi ratio: 0.501728229862, exp: 1.266807555620134

26-05-2004: spread difference: 285.74805485491095, phi(-d2): 0.216943280802, A/N: 1.2416866939638207,2.13674655174e-08, E: 1483770878.90625,B: 6139232800.0, noShares: 117.294140625, LGD: 0.209218917822, phi ratio: 0.504239057587, exp: 1.2630128278909127

