2.28809265328e-08,47.93454104442469
2.29068326172e-08,47.99308542601315
2.2816227891e-08,38.71289516500053
2.33557708062e-08,31.561442457007175
2.34084673828e-08,29.06776920689559
2.32618931603e-08,28.956724738486727
2.38578671115e-08,27.74391685339276
2.38156856131e-08,31.121034293044573
2.42182676468e-08,36.53644965159464
2.44062267747e-08,39.23167744139859
2.44982078028e-08,41.201253858883135
2.41685248699e-08,40.33621631952579
6.52145610703e-08,-102.95143653554302
2.39537632286e-08,48.78807211273286
2.41428885173e-08,44.288339059477224
2.47004917719e-08,51.0521911713723
2.41952329263e-08,44.19683143465605
2.38454745501e-08,53.487095824294755
2.4130348633e-08,47.486444154276924
2.35456729893e-08,48.17173292899001
2.35398007319e-08,49.51486851296481
2.38561598432e-08,47.55888377423089
2.37885588136e-08,45.8183844778565
2.41552254729e-08,48.39553342493781
2.40705604123e-08,49.041976338207334
2.38369601422e-08,56.13766860109867
2.43153016704e-08,63.49268418726636
2.44613849336e-08,45.606158287744265
2.42601652961e-08,49.12952046130958
2.47875563414e-08,49.54715196421655
2.45322531137e-08,49.742731364428124
2.47527557504e-08,54.96897301770073
6.70436525656e-08,-87.29237287264709
2.48069273368e-08,54.330269320679264
2.47724287794e-08,55.02740968717771
2.47883035486e-08,74.12902802585394
2.45416726624e-08,98.94759449115473
2.48605843249e-08,104.68436201659765
2.49652137264e-08,115.89542152518702
2.50775873351e-08,90.6232010062264
2.4961071777e-08,153.59153764379343
2.54188102195e-08,154.9295712931773
2.53328538186e-08,116.97076975900087
2.50893581052e-08,156.91236265222406
2.50026166848e-08,157.70662808528613
2.50619442336e-08,156.8961756368152
2.59219994635e-08,151.29427917109507
2.62880109705e-08,227.32064150855476
2.65684624359e-08,226.36376567095954
2.64256349417e-08,225.1164300787766
2.64470397229e-08,224.7982077511755
2.6250144252e-08,226.63231277721195
2.62350281463e-08,226.38089724227726
2.66893019033e-08,224.92592454063754
2.67077348498e-08,226.39384842056717
2.63936459005e-08,227.2259332495202
2.61123388408e-08,212.0846941803446
2.64272381406e-08,201.46363250408152
2.64631059417e-08,193.57868741417107
2.64902362796e-08,206.40446424323636
2.63797382099e-08,208.27335633218752
2.57654382503e-08,218.33213238504587
2.55282337794e-08,217.01737022035843
2.55316071959e-08,208.74646122638995
2.58285301529e-08,200.66332092124534
2.46044876529e-08,198.39102950534004
2.34377827782e-08,194.71104559844494
