0.462924262023,-387.5275611187334,41.333,428.86056111873336
0.455536138175,-391.18507952090886,41.333,432.5180795209089
0.470102248399,-387.18554973570815,38.833,426.0185497357082
0.459087177306,-375.1756882601455,38.0,413.1756882601455
0.445966134377,-378.1654277975193,38.5,416.6654277975193
0.457370461397,-374.8670675643049,37.333,412.2000675643049
0.437666449654,-364.0546211823132,33.5,397.5546211823132
0.41029611825,-346.89089548872454,37.75,384.64089548872454
0.391752849195,-351.10508411983693,37.5,388.60508411983693
0.387433803544,-337.82155188410445,37.833,375.6545518841044
0.382729843442,-334.8399481056094,38.5,373.3399481056094
0.418960836925,-329.2382585784255,38.5,367.7382585784255
0.00471550750359,36.6320630919109,38.5,1.8679369080890962
0.421162068293,-332.49140536915604,38.667,371.158405369156
0.414523178956,-329.807374676402,37.333,367.14037467640196
0.409840799181,-325.68288814096104,37.333,363.015888140961
0.426394920206,-337.95899536280524,37.75,375.70899536280524
0.430623388113,-336.9763081811125,41.667,378.64330818111245
0.424976640509,-339.4096743626752,39.167,378.57667436267525
0.406906481215,-361.51610559950177,39.167,400.68310559950174
0.434745069254,-347.7118930058383,40.333,388.0448930058383
0.420801654904,-341.58578537050016,40.167,381.75278537050013
0.409306667708,-340.9635437704544,41.625,382.5885437704544
0.415062112181,-328.9969003993638,41.625,370.6219003993638
0.430838293966,-329.252089159694,41.75,371.002089159694
0.436125381808,-331.8486649942767,43.0,374.8486649942767
0.440406258842,-317.91471872222144,43.0,360.91471872222144
0.428047494323,-316.3984349836514,42.5,358.8984349836514
0.439320334547,-316.7708356237889,43.667,360.43783562378894
0.439867409424,-303.30207078711504,42.75,346.05207078711504
0.440106536421,-311.55611054684624,41.75,353.30611054684624
0.433128233848,-309.12130594395853,42.625,351.74630594395853
0.00343287348018,41.406090664243045,42.625,1.2189093357569518
0.421076945949,-305.7567508558942,41.833,347.58975085589424
0.429317572316,-306.9858059085529,42.25,349.2358059085529
0.431151826895,-302.99601149322393,44.5,347.49601149322393
0.440214496837,-311.5753474547508,42.0,353.5753474547508
0.428956327917,-307.9639984193872,43.0,350.9639984193872
0.424579479727,-309.12829938351956,43.333,352.4612993835196
0.430255985386,-305.4954551200131,42.5,347.9954551200131
0.429378252973,-307.87919877209515,43.0,350.87919877209515
0.431409197417,-296.67684152853496,42.5,339.17684152853496
0.429163084902,-293.3862605832048,43.5,336.8862605832048
0.427206181962,-300.2034240896884,43.333,343.53642408968835
0.427832374515,-295.6744867538736,44.5,340.1744867538736
0.424483506208,-293.10651079205223,44.5,337.60651079205223
0.399433929254,-276.22516291663743,44.5,320.72516291663743
0.407386585589,-268.16291593490405,44.833,312.995915934904
0.394411572132,-266.09182137867674,44.75,310.84182137867674
0.403446564586,-272.7349561579054,44.75,317.4849561579054
0.403573694733,-275.8730752196824,44.75,320.6230752196824
0.372524644556,-292.235615116969,46.5,338.735615116969
0.36840440657,-298.0928767111812,48.5,346.5928767111812
0.357028500474,-284.8904929759881,48.0,332.8904929759881
0.373489839007,-279.9953913166955,47.0,326.9953913166955
0.379922101158,-285.6052099321246,47.0,332.6052099321246
0.380517460779,-298.04382270732333,47.0,345.04382270732333
0.352675123109,-305.3878924248395,47.75,353.1378924248395
0.346763492965,-303.03689762722803,47.75,350.78689762722803
0.341284838233,-305.43288585819437,47.75,353.18288585819437
0.345814982756,-304.1350954018802,47.5,351.6350954018802
0.35418943123,-315.07429849941747,48.5,363.57429849941747
0.3604735064,-319.0987605720617,49.25,368.3487605720617
0.358763775001,-322.47512032913454,47.0,369.47512032913454
0.375945427421,-308.8943775656853,47.0,355.8943775656853
0.410041953314,-341.66314452321194,47.667,389.33014452321197
0.436083603158,-367.4693081080024,47.0,414.4693081080024
0.444138439159,-372.1360013908528,47.667,419.8030013908528
0.443973237457,-373.47071885587843,47.0,420.47071885587843
0.42653455056,-386.6172765970285,47.0,433.6172765970285
0.434246793128,-387.9154691700611,47.5,435.4154691700611
0.00666316504279,44.48812657861437,47.5,3.0118734213856277
0.438003878625,-391.1625578727409,47.5,438.6625578727409
0.409063804174,-426.4657074032185,47.5,473.9657074032185
0.419256312346,-441.54428382208357,46.5,488.04428382208357
0.416308612987,-440.67296444438455,46.25,486.92296444438455
0.418935105256,-422.6210246484604,46.25,468.8710246484604
0.422357036436,-427.77461309706246,46.333,474.1076130970624
0.425949798567,-443.24305492735516,46.333,489.5760549273552
0.43035434281,-442.8241547807578,46.333,489.15715478075776
0.411538355235,-432.61784283811005,46.333,478.9508428381101
0.447789499957,-430.65222624942544,46.333,476.9852262494254
0.464976098208,-430.290205167416,45.5,475.790205167416
0.469510139038,-424.6185377914521,45.5,470.1185377914521
0.469598732634,-437.1854912635448,46.0,483.1854912635448
0.479595899393,-446.85933331934257,46.5,493.35933331934257
0.473955998425,-452.47529384248435,46.0,498.47529384248435
0.473508692965,-450.27134492056473,45.667,495.93834492056476
0.477163266966,-459.9792501585387,46.5,506.4792501585387
0.456444347197,-489.426670894367,47.5,536.926670894367
0.473955006268,-515.3643422128536,47.0,562.3643422128536
0.470208477381,-529.435359966683,47.0,576.435359966683
0.492431868441,-510.6485384152289,47.0,557.6485384152289
0.482246343929,-520.4396329076815,47.5,567.9396329076815
0.501440303151,-511.6713921897606,47.5,559.1713921897606
0.48922627392,-514.1008731407085,47.5,561.6008731407085
0.480876101529,-511.94477874142547,48.5,560.4447787414255
0.494527939369,-506.4406218548935,47.292,553.7326218548935
0.500132932205,-514.3952510083369,47.375,561.7702510083369
0.502231938899,-506.0631043374391,47.0,553.0631043374391
0.525006814639,-498.1543176319178,47.333,545.4873176319178
0.54939955779,-487.124018827751,47.0,534.124018827751
0.547968530733,-475.1841187731335,47.0,522.1841187731335
0.532254729428,-473.0834446613493,46.333,519.4164446613493
0.533121618653,-467.98585160810376,46.125,514.1108516081038
0.548663134072,-469.9386763478849,46.333,516.2716763478849
0.00286096195257,45.342566256800836,46.333,0.9904337431991589
0.549150110434,-481.30225500212964,44.833,526.1352550021296
0.560086470348,-478.0123362841289,44.625,522.6373362841289
0.549830772054,-484.0228197224334,44.5,528.5228197224334
0.56671450861,-480.7395931255817,43.5,524.2395931255817
0.55498703598,-478.57795407773483,43.5,522.0779540777348
